Column,article,Non_self_referencial_link,volume,pre_link_text,link_text,clean_link_text_not_article,trustedRepo,DOI_for_article,linkDOI,TheStatusList,StatusOverview,citationCount,Date,dateYear 
1402,S0022285213000404.xml,True,288,Energy by Battelle under contract DE-AC05-75RLO-1830.Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa+hp.htm).,http://library.osu.edu/sites/msa/jmsa+hp.htm,false,10.1016/j.jms.2013.03.006,https://dx.doi.org/10.1016/j.jms.2013.03.006,302,ACTIVE,1,2013-06-00,2013
1403,S0022285213000404.xml,True,288,":library.osu.edusitesmsajmsahp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.03.006.Appendix,http://dx.doi.org/10.1016/j.jms.2013.03.006,true,10.1016/j.jms.2013.03.006,https://dx.doi.org/10.1016/j.jms.2013.03.006,301,ACTIVE,1,2013-06-00,2013
1404,S0022285213000404.xml,True,288,"heR.B.WattsonK.YoshinoK.V.ChanceK.W.JucksL.R.BrownV.NemtchinovP.VaranasiJQSRT601998665710[12]A.G. Maki, J.S. Wells, Wavenumber Calibration Tables from Heterodyne Frequency Measurements, NIST Special Publication 821, US Department of Commerce, 1991. <http",http://www.nist.gov/pml/data/wavenum/index/cfm>.[13]R.A.TothJ.,http://www.nist.gov/pml/data/wavenum/index/cfm,false,10.1016/j.jms.2013.03.006,https://dx.doi.org/10.1016/j.jms.2013.03.006,404,BROKEN,1,2013-06-00,2013
1405,S0022285213000428.xml,True,288,"cation, Nanyang Technological University, Singapore for the financial support extended to the project through research Grants RS 308 TTL and RI 909 TTL.Appendix ASupplementary dataSupplementary data for this article are available on ScienceDirect (http",http://www.sciencedirect.com),http://www.sciencedirect.com,false,10.1016/j.jms.2013.03.008,https://dx.doi.org/10.1016/j.jms.2013.03.008,503,BROKEN,3,2013-06-00,2013
1406,S0022285213000428.xml,True,288,":www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http:library.osu.edusitesmsajmsa_hp.htm).Supplementary data associated with this article can be found, in the online version, at http",http://library.osu.edu/sites/msa/jmsa_hp.htm).Supplementary,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2013.03.008,https://dx.doi.org/10.1016/j.jms.2013.03.008,302,ACTIVE,3,2013-06-00,2013
1407,S0022285213000453.xml,True,288,"le on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (www.library.osu.edusitesmsajmsa_hp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.03.011.Appendix,http://dx.doi.org/10.1016/j.jms.2013.03.011,true,10.1016/j.jms.2013.03.011,https://dx.doi.org/10.1016/j.jms.2013.03.011,301,ACTIVE,2,2013-06-00,2013
1408,S0022285213000453.xml,True,288,".2512008339357[13]B.J.DrouinF.W.MaiwaldJ.C.PearsonRev. Sci. Instrum.762005093113[14]B.J. Drouin, J. Phys. Chem. A, submitted for publication.[15]B.J. Drouin, J.P. Pearson, S. Yu, H. Gupta, IEEE Transactions on Terahertz Science and Technology, 2013, http",http://dx.doi.org/10.1109/TTHZ.2013.2255915.,http://dx.doi.org/10.1109/TTHZ.2013.2255915,true,10.1016/j.jms.2013.03.011,https://dx.doi.org/10.1016/j.jms.2013.03.011,302,BROKEN,2,2013-06-00,2013
1409,S0022285213000477.xml,True,288,"or Project 267219. We would like to also thank Dermot Madden, Oleg Polyansky and Charles Leahy for their support and contribution.Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.04.002.Appendix,http://dx.doi.org/10.1016/j.jms.2013.04.002,true,10.1016/j.jms.2013.04.002,https://dx.doi.org/10.1016/j.jms.2013.04.002,301,ACTIVE,12,2013-06-00,2013
1410,S0022285213000477.xml,True,288, Spectrosc. Radiat. Transf.111201016141616[53]H.S.P.MÃƒÆ’Ã‚Â¼llerF.SchlÃƒÆ’Ã‚Â¶derJ.StutzkiG.WinnewisserJ. Molec. Struct. (THEOCHEM)7422005215227[54]J.TennysonC.HillS.N.YurchenkoAIP Conference Proceedings2013AIPNew York[55]C.HillS.N.YurchenkoJ.TennysonIcarus2013http,http://dx.doi.org/10.1016/j.icarus.2012.07.028[56]G.CazzoliC.PuzzariniJ.,http://dx.doi.org/10.1016/j.icarus.2012.07.028,true,10.1016/j.jms.2013.04.002,https://dx.doi.org/10.1016/j.jms.2013.04.002,301,ACTIVE,12,2013-06-00,2013
1411,S0022285213000581.xml,True,288,"cluster of quad-core Intel-Xeon processors financed by this foundation. HDR wishes to thank Brigitte Mir for technical assistance.Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.04.004.Appendix,http://dx.doi.org/10.1016/j.jms.2013.04.004,true,10.1016/j.jms.2013.04.004,https://dx.doi.org/10.1016/j.jms.2013.04.004,301,ACTIVE,1,2013-06-00,2013
1412,S0022285213000623.xml,True,288,"are approximately 45kHz. The complete fits are contained in the Supplementary material.Calculations of the rotational spectrum are available in the JPL Submillimeter, Millimeter, and Microwave Spectral Line Catalog [9], which is accessible online at http",http://spec.jpl.nasa.gov.4ConclusionThe,http://spec.jpl.nasa.gov.4ConclusionThe,false,10.1016/j.jms.2013.04.008,https://dx.doi.org/10.1016/j.jms.2013.04.008,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,1,2013-06-00,2013
1413,S0022285213000623.xml,True,288,th the National Aeronautics and Space Administration.Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2013.04.008,https://dx.doi.org/10.1016/j.jms.2013.04.008,302,ACTIVE,1,2013-06-00,2013
1414,S0022285213000623.xml,True,288,":library.osu.edusitesmsajmsa_hp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.04.008.Appendix,http://dx.doi.org/10.1016/j.jms.2013.04.008,true,10.1016/j.jms.2013.04.008,https://dx.doi.org/10.1016/j.jms.2013.04.008,301,ACTIVE,1,2013-06-00,2013
1415,S0022285213000635.xml,True,288," and at the University of Waterloo. Support for this work was provided by a Research Project Grant from the Leverhulme Trust (UK).Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.04.009.Appendix,http://dx.doi.org/10.1016/j.jms.2013.04.009,true,10.1016/j.jms.2013.04.009,https://dx.doi.org/10.1016/j.jms.2013.04.009,301,ACTIVE,3,2013-06-00,2013
1416,S0022285213000635.xml,True,288,"nal LaboratoryLos Alamos, NM[47]T.HiraoB.PinchemelP.F.BernathJ. Mol. Spectrosc.2022000213[48]G.NorlÃƒÆ’Ã‚Â©nPhys. Scr.81973249[49]W.WhalingW.H.C.AndersonM.T.CarleJ.W.BraultH.A.ZaremJ. Res. Natl. Inst. Stand. Technol.1072002149[50]See supplementary data at http",http://dx.doi.org/10.1016/j.jms.2013.04.009,http://dx.doi.org/10.1016/j.jms.2013.04.009,true,10.1016/j.jms.2013.04.009,https://dx.doi.org/10.1016/j.jms.2013.04.009,301,ACTIVE,3,2013-06-00,2013
1417,S0022285213000416.xml,True,289,"t. The authors wish to thank Daniel Obenchain for his assistance in the scanning of this spectrum on the chirped-pulse instrument.Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.03.007.Appendix,http://dx.doi.org/10.1016/j.jms.2013.03.007,true,10.1016/j.jms.2013.03.007,https://dx.doi.org/10.1016/j.jms.2013.03.007,301,ACTIVE,1,2013-07-00,2013
1418,S0022285213000416.xml,True,289,"W.J.LaffertyA.G.MakiJ. Phys. Chem. Ref. Data81979619[30]J.KraitchmanAm. J. Phys.21195317[31]Kraitchman coordinates and propagated errors in parameters calculated using the KRA and EVAL code, Z. Kisiel, PROSPEÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“Programs for Rotational Spectroscopy; <http",http://www.info.ifpan.edu.pl/,http://www.info.ifpan.edu.pl,false,10.1016/j.jms.2013.03.007,https://dx.doi.org/10.1016/j.jms.2013.03.007,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,1,2013-07-00,2013
1419,S0022285213000660.xml,True,289,"N. Jagatap, Head, Atomic and Molecular Physics Division, Bhabha Atomic Research Centre for his constant encouragement and support.Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.05.003.Appendix,http://dx.doi.org/10.1016/j.jms.2013.05.003,true,10.1016/j.jms.2013.05.003,https://dx.doi.org/10.1016/j.jms.2013.05.003,301,ACTIVE,1,2013-07-00,2013
1420,S0022285213000684.xml,True,289,"e definition as used by these authors it is concluded that Ãƒï¿½Ã†â€™w is negative and that M8M6 as defined in Eq. (2) above is positive.Appendix ASupplementary materialSupplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.05.005.Appendix,http://dx.doi.org/10.1016/j.jms.2013.05.005,true,10.1016/j.jms.2013.05.005,https://dx.doi.org/10.1016/j.jms.2013.05.005,301,ACTIVE,0,2013-07-00,2013
1421,S0022285213000696.xml,True,289,00038 and Junta de Castilla y LeÃƒÆ’Ã‚Â³n (Grant VA070A08).Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2013.05.006,https://dx.doi.org/10.1016/j.jms.2013.05.006,302,ACTIVE,6,2013-07-00,2013
1422,S0022285213000696.xml,True,289,":library.osu.edusitesmsajmsa_hp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.05.006.Appendix,http://dx.doi.org/10.1016/j.jms.2013.05.006,true,10.1016/j.jms.2013.05.006,https://dx.doi.org/10.1016/j.jms.2013.05.006,301,ACTIVE,6,2013-07-00,2013
1423,S0022285213000829.xml,True,289,RID cluster of IRA NASU for computer time allocation.Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2013.05.012,https://dx.doi.org/10.1016/j.jms.2013.05.012,302,ACTIVE,3,2013-07-00,2013
1424,S0022285213000829.xml,True,289,":library.osu.edusitesmsajmsa_hp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.05.012.Appendix,http://dx.doi.org/10.1016/j.jms.2013.05.012,true,10.1016/j.jms.2013.05.012,https://dx.doi.org/10.1016/j.jms.2013.05.012,301,ACTIVE,3,2013-07-00,2013
1425,S0022285213000829.xml,True,289,"data 4TextS4.pdf is an ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œannotationÃƒÂ¢Ã¢â€šÂ¬Ã¯Â¿Â½ file for the new program, which is intended to help the reader to understand the output format used in supplementary files FitS2.txt and FitS3.txt.References[1]Z. Kisiel, Programs for ROtational SPEctroscopy. <http",http://www.ifpan.edu.pl/,http://www.ifpan.edu.pl,false,10.1016/j.jms.2013.05.012,https://dx.doi.org/10.1016/j.jms.2013.05.012,200,ACTIVE,3,2013-07-00,2013
1426,S0022285213000829.xml,True,289,"uC.-K.NiJ.T.HougenJ. Mol. Spectrosc.2332005122132[22]K.NakagawaS.TsunekawaT.KojimaJ. Mol. Spectrosc.1261987329340[23]E.HerbstJ.K.MesserF.C.De LuciaP.HelmingerJ. Mol. Spectrosc.10819844257[24]B.N. Taylor, C.E. Kuyatt, NIST Technical Note 1297, 1994. <http",http://physics.nist.gov/Pubs/guidelines/contents.html>.[25]I.MedvedevM.WinnewisserF.C.De,http://physics.nist.gov/Pubs/guidelines/contents.html,false,10.1016/j.jms.2013.05.012,https://dx.doi.org/10.1016/j.jms.2013.05.012,200,ACTIVE,3,2013-07-00,2013
1427,S0022285213000854.xml,True,289,ering Research Council of Canada.Appendix ASupplementary materialSupplementary data for this article (Tables A-1ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“A-3) are available on Science Direct (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2013.05.013,https://dx.doi.org/10.1016/j.jms.2013.05.013,302,ACTIVE,0,2013-07-00,2013
1428,S0022285213000854.xml,True,289,":library.osu.edusitesmsajmsa_hp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.05.013.Appendix,http://dx.doi.org/10.1016/j.jms.2013.05.013,true,10.1016/j.jms.2013.05.013,https://dx.doi.org/10.1016/j.jms.2013.05.013,301,ACTIVE,0,2013-07-00,2013
1429,S0022285213000854.xml,True,289,"ehghanyM.AfshariN.Moazzen-AhmadiA.R.W.McKellarPhys. Chem. Chem. Phys.1020081658[16]M.RezaiK.H.MichaeleanN.Moazzen-AhmadiJ. Chem. Phys.1362012124308[17]PGOPHER, a Program for Simulating Rotational Structure, C.M. Western, University of Bristol, U.K. <http",http://pgopher.chm.bris.ac.uk>.[18]K.L.GohT.L.TanP.P.OngH.H.TeoMol.,http://pgopher.chm.bris.ac.uk,false,10.1016/j.jms.2013.05.013,https://dx.doi.org/10.1016/j.jms.2013.05.013,200,ACTIVE,0,2013-07-00,2013
1430,S002228521300088X.xml,True,289,:dx.doi.org10.1016j.jms.2013.05.016doi:10.1016j.jms.2013.05.016http:vtw.elsevier.comdatavocoaOpenAccessStatus#Full2014-04-04T12:34:48ZNatural Environment Research Councilhttp:vtw.elsevier.comdatavocoaSponsorType#FundingBodyhttp,http://vtw.elsevier.com/data/voc/oa/SponsorType,http://vtw.elsevier.com/data/voc/oa/SponsorType,false,10.1016/j.jms.2013.05.016,https://dx.doi.org/10.1016/j.jms.2013.05.016,404,BROKEN,1,2013-07-00,2013
1431,S002228521300088X.xml,True,289,0.032Table 3HTO assignments in the 2ÃƒÅ½Ã‚Â½3 band made using variational calculations performed as part of this work. Positions and residuals are also shown for equivalent assignments made using the calculations available on-line at the Tomsk web address http,http://creativecommons.org/licenses/by/3.0/JournalsS300.2YJMSP10337S0022-2852(13)00088-X10.1016/j.jms.2013.05.016Elsevier,http://creativecommons.org/licenses/by/3.0/JournalsS300.2YJMSP10337S0022-2852(13)00088-X10.1016/j.jms.2013.05.016Elsevier,false,10.1016/j.jms.2013.05.016,https://dx.doi.org/10.1016/j.jms.2013.05.016,404,BROKEN,1,2013-07-00,2013
1432,S002228521300088X.xml,True,289,ble 4HTO assignments in the ÃƒÅ½Ã‚Â½1ÃƒÅ½Ã‚Â½2ÃƒÅ½Ã‚Â½3 band made using variational calculations performed as part of this work. Positions and residuals are also shown for equivalent assignments made using the calculations available on-line at the Tomsk web address http,"http://spectra.iao.ru/,",http://spectra.iao.ru,false,10.1016/j.jms.2013.05.016,https://dx.doi.org/10.1016/j.jms.2013.05.016,200,ACTIVE,1,2013-07-00,2013
1433,S002228521300088X.xml,True,289,Table 5HTO assignments in the 2ÃƒÅ½Ã‚Â½12ÃƒÅ½Ã‚Â½2 band made using variational calculations performed as part of this work. Positions and residuals are also shown for equivalent assignments made using the calculations available on-line at the Tomsk web address http,"http://spectra.iao.ru/,",http://spectra.iao.ru,false,10.1016/j.jms.2013.05.016,https://dx.doi.org/10.1016/j.jms.2013.05.016,200,ACTIVE,1,2013-07-00,2013
1434,S002228521300088X.xml,True,289,o dominate the spectrum. Table 1 gives the abundance of the different isotopomers in the sample.3Predicted spectrumInitial analysis made assignments using the HITRAN line list for H216O and an HTO line list available on-line at the Tomsk web address http,"http://spectra.iao.ru/,",http://spectra.iao.ru,false,10.1016/j.jms.2013.05.016,https://dx.doi.org/10.1016/j.jms.2013.05.016,200,ACTIVE,1,2013-07-00,2013
1435,S002228521300088X.xml,True,289,"drogen Isotope Research Center, University of Toyama.Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http","http://spectra.iao.ru/,",http://spectra.iao.ru,false,10.1016/j.jms.2013.05.016,https://dx.doi.org/10.1016/j.jms.2013.05.016,200,ACTIVE,1,2013-07-00,2013
1436,S002228521300088X.xml,True,289,":library.osu.edusitesmsajmsa_hp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2013.05.016,https://dx.doi.org/10.1016/j.jms.2013.05.016,302,ACTIVE,1,2013-07-00,2013
1437,S0022285213000891.xml,True,290,:dx.doi.org10.1016j.jms.2013.06.001doi:10.1016j.jms.2013.06.001http:vtw.elsevier.comdatavocoaOpenAccessStatus#Full2013-07-16T19:29:39Zhttp:vtw.elsevier.comdatavocoaSponsorType#ElsevierWaivedhttp,http://vtw.elsevier.com/data/voc/oa/SponsorType,http://vtw.elsevier.com/data/voc/oa/SponsorType,false,10.1016/j.jms.2013.06.001,https://dx.doi.org/10.1016/j.jms.2013.06.001,404,BROKEN,0,2013-08-00,2013
1438,S0022285213000933.xml,True,290,th the National Aeronautics and Space Administration.Appendix ASupplementary materialSupplementary data for this article are available on ScienceDirect (www.sciencedirect.com) and as part of the Ohio State University Molecular Spectroscopy Archives (http,http://library.osu.edu/sites/msa/jmsa_hp.htm).,http://library.osu.edu/sites/msa/jmsa_hp.htm,true,10.1016/j.jms.2013.06.005,https://dx.doi.org/10.1016/j.jms.2013.06.005,302,ACTIVE,6,2013-08-00,2013
1439,S0022285213000933.xml,True,290,":library.osu.edusitesmsajmsa_hp.htm). Supplementary data associated with this article can be found, in the online version, at http",http://dx.doi.org/10.1016/j.jms.2013.06.005.Appendix,http://dx.doi.org/10.1016/j.jms.2013.06.005,true,10.1016/j.jms.2013.06.005,https://dx.doi.org/10.1016/j.jms.2013.06.005,301,ACTIVE,6,2013-08-00,2013
1440,S0022285213000933.xml,True,290,iJ. Mol. Spectrosc.2672011186190[37]J.C.PearsonB.J.DrouinS.YuH.GuptaJ. Opt. Soc. Am. B2810201125492577[38]P.GronerJ. Mol. Spectrosc.1561992164189[39]P.GronerJ. Mol. Spectrosc.27820125267[40]C.H.BischofB.LangX.SunACM Trans Mathem Softw262000602616[41]http,http://www.netlib.org/lapack/.[42]Z.KisielJ.DemaisonSpectroscopy,http://www.netlib.org/lapack,false,10.1016/j.jms.2013.06.005,https://dx.doi.org/10.1016/j.jms.2013.06.005,"(['error code: ', <class 'requests.exceptions.ConnectionError'>, ])",BROKEN,6,2013-08-00,2013
1441,S0022285213000945.xml,True,290,"J. Phys. Chem. A1152011685[13]G.G.BrownB.C.DianK.O.DouglassS.M.GeyerS.T.ShipmanB.H.PateRev. Sci. Instrum.792008053103[14]G.SedoJ.van WijngaardenJ. Chem. Phys.1312009044303[15]J.-U. Grabow, Habilitationsschrift, UniversitÃƒÆ’Ã‚Â¤t Hannover, Hannover 2004, <http",http://www.pci.uni-hannover.de/,http://www.pci.uni-hannover.de,false,10.1016/j.jms.2013.06.006,https://dx.doi.org/10.1016/j.jms.2013.06.006,200,ACTIVE,0,2013-08-00,2013
1442,S0022285213000957.xml,True,290,"24304[48]C.RomanescuH.P.LoockPhys. Chem. Chem. Phys.8200629402949[49]ÃƒÆ’Ã¯Â¿Â½.KvaranK.MatthÃƒÆ’Ã‚Â­assonH.WangPhys. Chem. Ind. J.120061125[50]ÃƒÆ’Ã¯Â¿Â½.KvaranÃƒÆ’Ã¢â‚¬Å“.F.SigurbjÃƒÆ’Ã‚Â¶rnssonH.WangJ. Mol. Struct.79020062730[51]NIST (National Institute of Standards and Technology), http",http://webbook.nist.gov/chemistry/form-ser.html.en-us.en>.[52]H.R.,http://webbook.nist.gov/chemistry/form-ser.html.en-us.en,false,10.1016/j.jms.2013.06.007,https://dx.doi.org/10.1016/j.jms.2013.06.007,200,ACTIVE,3,2013-08-00,2013
