Column,article,Non_self_referencial_link,volume,pre_link_text,link_text,clean_link_text_not_article,DOI_for_article,linkDOI,citationCount,Date,dateYear
1341,S0022285212001026.xml,False,280, 280 (2012) 119-133. doi:10.1016j.jms.2012.06.012journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy119-13311913310.1016j.jms.2012.06.012http,http://dx.doi.org/10.1016/j.jms.2012.06.012doi:10.1016/j.jms.2012.06.012JournalsS300.1YJMSP10231S0022-2852(12)00102-610.1016/j.jms.2012.06.012Elsevier,,10.1016/j.jms.2012.06.012,https://dx.doi.org/10.1016/j.jms.2012.06.012,9,2012-10-00,2012
1342,S0022285212001038.xml,False,280, 280 (2012) 134-144. doi:10.1016j.jms.2012.06.013journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy134-14413414410.1016j.jms.2012.06.013http,http://dx.doi.org/10.1016/j.jms.2012.06.013doi:10.1016/j.jms.2012.06.013JournalsS300.1YJMSP10232S0022-2852(12)00103-810.1016/j.jms.2012.06.013Elsevier,,10.1016/j.jms.2012.06.013,https://dx.doi.org/10.1016/j.jms.2012.06.013,15,2012-10-00,2012
1343,S0022285212001063.xml,False,280, 280 (2012) 150-154. doi:10.1016j.jms.2012.06.016journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy150-15415015410.1016j.jms.2012.06.016http,http://dx.doi.org/10.1016/j.jms.2012.06.016doi:10.1016/j.jms.2012.06.016JournalsS300.1YJMSP10235S0022-2852(12)00106-310.1016/j.jms.2012.06.016Elsevier,,10.1016/j.jms.2012.06.016,https://dx.doi.org/10.1016/j.jms.2012.06.016,9,2012-10-00,2012
1344,S0022285212001075.xml,False,280,oscopy 280 (2012) 42-46. doi:10.1016j.jms.2012.06.017journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy42-46424610.1016j.jms.2012.06.017http,http://dx.doi.org/10.1016/j.jms.2012.06.017doi:10.1016/j.jms.2012.06.017JournalsS300.1YJMSP10236S0022-2852(12)00107-510.1016/j.jms.2012.06.017Elsevier,,10.1016/j.jms.2012.06.017,https://dx.doi.org/10.1016/j.jms.2012.06.017,2,2012-10-00,2012
1345,S0022285212001221.xml,False,280,oscopy 280 (2012) 21-26. doi:10.1016j.jms.2012.07.004journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy21-26212610.1016j.jms.2012.07.004http,http://dx.doi.org/10.1016/j.jms.2012.07.004doi:10.1016/j.jms.2012.07.004JournalsS300.1YJMSP10240S0022-2852(12)00122-110.1016/j.jms.2012.07.004Elsevier,,10.1016/j.jms.2012.07.004,https://dx.doi.org/10.1016/j.jms.2012.07.004,1,2012-10-00,2012
1346,S0022285212001245.xml,False,280,oscopy 280 (2012) 54-60. doi:10.1016j.jms.2012.07.006journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy54-60546010.1016j.jms.2012.07.006http,http://dx.doi.org/10.1016/j.jms.2012.07.006doi:10.1016/j.jms.2012.07.006JournalsS300.1YJMSP10242S0022-2852(12)00124-510.1016/j.jms.2012.07.006Elsevier,,10.1016/j.jms.2012.07.006,https://dx.doi.org/10.1016/j.jms.2012.07.006,2,2012-10-00,2012
1347,S0022285212001312.xml,False,280,oscopy 280 (2012) 85-90. doi:10.1016j.jms.2012.07.013journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy85-90859010.1016j.jms.2012.07.013http,http://dx.doi.org/10.1016/j.jms.2012.07.013doi:10.1016/j.jms.2012.07.013JournalsS300.1YJMSP10249S0022-2852(12)00131-210.1016/j.jms.2012.07.013Elsevier,,10.1016/j.jms.2012.07.013,https://dx.doi.org/10.1016/j.jms.2012.07.013,1,2012-10-00,2012
1348,S0022285212001439.xml,False,280,oscopy 280 (2012) 68-76. doi:10.1016j.jms.2012.07.014journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy68-76687610.1016j.jms.2012.07.014http,http://dx.doi.org/10.1016/j.jms.2012.07.014doi:10.1016/j.jms.2012.07.014JournalsS300.1YJMSP10250S0022-2852(12)00143-910.1016/j.jms.2012.07.014Elsevier,,10.1016/j.jms.2012.07.014,https://dx.doi.org/10.1016/j.jms.2012.07.014,10,2012-10-00,2012
1349,S0022285212001440.xml,False,280,ctroscopy 280 (2012) 3-10. doi:10.1016j.jms.2012.07.015journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy3-1031010.1016j.jms.2012.07.015http,http://dx.doi.org/10.1016/j.jms.2012.07.015doi:10.1016/j.jms.2012.07.015JournalsS300.1YJMSP10251S0022-2852(12)00144-010.1016/j.jms.2012.07.015Elsevier,,10.1016/j.jms.2012.07.015,https://dx.doi.org/10.1016/j.jms.2012.07.015,15,2012-10-00,2012
1350,S0022285212001452.xml,False,280, 280 (2012) 145-149. doi:10.1016j.jms.2012.07.016journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy145-14914514910.1016j.jms.2012.07.016http,http://dx.doi.org/10.1016/j.jms.2012.07.016doi:10.1016/j.jms.2012.07.016JournalsS300.1YJMSP10252S0022-2852(12)00145-210.1016/j.jms.2012.07.016Elsevier,,10.1016/j.jms.2012.07.016,https://dx.doi.org/10.1016/j.jms.2012.07.016,0,2012-10-00,2012
1351,S0022285212001488.xml,False,280,oscopy 280 (2012) 77-84. doi:10.1016j.jms.2012.08.001journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy77-84778410.1016j.jms.2012.08.001http,http://dx.doi.org/10.1016/j.jms.2012.08.001doi:10.1016/j.jms.2012.08.001JournalsS300.1YJMSP10255S0022-2852(12)00148-810.1016/j.jms.2012.08.001Elsevier,,10.1016/j.jms.2012.08.001,https://dx.doi.org/10.1016/j.jms.2012.08.001,11,2012-10-00,2012
1352,S002228521200149X.xml,False,280,oscopy 280 (2012) 11-20. doi:10.1016j.jms.2012.08.002journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy11-20112010.1016j.jms.2012.08.002http,http://dx.doi.org/10.1016/j.jms.2012.08.002doi:10.1016/j.jms.2012.08.002JournalsS300.1YJMSP10256S0022-2852(12)00149-X10.1016/j.jms.2012.08.002Elsevier,,10.1016/j.jms.2012.08.002,https://dx.doi.org/10.1016/j.jms.2012.08.002,11,2012-10-00,2012
1353,S0022285212001506.xml,False,280,ecular Spectroscopy 280 (2012) 1-2. doi:10.1016j.jms.2012.08.003journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012. Published by Elsevier Inc.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy1-21210.1016j.jms.2012.08.003http,http://dx.doi.org/10.1016/j.jms.2012.08.003doi:10.1016/j.jms.2012.08.003JournalsS300.1YJMSP10257S0022-2852(12)00150-610.1016/j.jms.2012.08.003IntroductionBroadband,,10.1016/j.jms.2012.08.003,https://dx.doi.org/10.1016/j.jms.2012.08.003,7,2012-10-00,2012
1354,S0022285212001518.xml,False,280,oscopy 280 (2012) 91-96. doi:10.1016j.jms.2012.08.004journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852280October 2012Broadband Rotational Spectroscopy91-96919610.1016j.jms.2012.08.004http,http://dx.doi.org/10.1016/j.jms.2012.08.004doi:10.1016/j.jms.2012.08.004JournalsS300.1YJMSP10258S0022-2852(12)00151-810.1016/j.jms.2012.08.004Elsevier,,10.1016/j.jms.2012.08.004,https://dx.doi.org/10.1016/j.jms.2012.08.004,11,2012-10-00,2012
1355,S0022285212001622.xml,False,281,nciesJournal of Molecular Spectroscopy 281 (2012) 51-62. doi:10.1016j.jms.2012.09.001journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852281November 201251-62516210.1016j.jms.2012.09.001http,http://dx.doi.org/10.1016/j.jms.2012.09.001doi:10.1016/j.jms.2012.09.001JournalsS300.1YJMSP10262S0022-2852(12)00162-210.1016/j.jms.2012.09.001Elsevier,,10.1016/j.jms.2012.09.001,https://dx.doi.org/10.1016/j.jms.2012.09.001,2,2012-11-00,2012
1356,S0022285212001634.xml,False,281,ntyl ketoneJournal of Molecular Spectroscopy 281 (2012) 4-8. doi:10.1016j.jms.2012.09.002journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852281November 20124-84810.1016j.jms.2012.09.002http,http://dx.doi.org/10.1016/j.jms.2012.09.002doi:10.1016/j.jms.2012.09.002JournalsS300.1YJMSP10263S0022-2852(12)00163-410.1016/j.jms.2012.09.002Elsevier,,10.1016/j.jms.2012.09.002,https://dx.doi.org/10.1016/j.jms.2012.09.002,4,2012-11-00,2012
1357,S0022285212001646.xml,False,281,tark effectJournal of Molecular Spectroscopy 281 (2012) 1-3. doi:10.1016j.jms.2012.09.003journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852281November 20121-31310.1016j.jms.2012.09.003http,http://dx.doi.org/10.1016/j.jms.2012.09.003doi:10.1016/j.jms.2012.09.003JournalsS300.1YJMSP10264S0022-2852(12)00164-610.1016/j.jms.2012.09.003Elsevier,,10.1016/j.jms.2012.09.003,https://dx.doi.org/10.1016/j.jms.2012.09.003,0,2012-11-00,2012
1358,S0022285212001658.xml,False,281,transferJournal of Molecular Spectroscopy 281 (2012) 9-12. doi:10.1016j.jms.2012.09.004journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852281November 20129-1291210.1016j.jms.2012.09.004http,http://dx.doi.org/10.1016/j.jms.2012.09.004doi:10.1016/j.jms.2012.09.004JournalsS300.1YJMSP10265S0022-2852(12)00165-810.1016/j.jms.2012.09.004Elsevier,,10.1016/j.jms.2012.09.004,https://dx.doi.org/10.1016/j.jms.2012.09.004,0,2012-11-00,2012
1359,S002228521200166X.xml,False,281,-diolJournal of Molecular Spectroscopy 281 (2012) 13-17. doi:10.1016j.jms.2012.09.005journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852281November 201213-17131710.1016j.jms.2012.09.005http,http://dx.doi.org/10.1016/j.jms.2012.09.005doi:10.1016/j.jms.2012.09.005JournalsS300.1YJMSP10266S0022-2852(12)00166-X10.1016/j.jms.2012.09.005Elsevier,,10.1016/j.jms.2012.09.005,https://dx.doi.org/10.1016/j.jms.2012.09.005,2,2012-11-00,2012
1360,S0022285212001890.xml,False,281,tionsJournal of Molecular Spectroscopy 281 (2012) 47-50. doi:10.1016j.jms.2012.10.001journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852281November 201247-50475010.1016j.jms.2012.10.001http,http://dx.doi.org/10.1016/j.jms.2012.10.001doi:10.1016/j.jms.2012.10.001JournalsS300.1YJMSP10267S0022-2852(12)00189-010.1016/j.jms.2012.10.001Elsevier,,10.1016/j.jms.2012.10.001,https://dx.doi.org/10.1016/j.jms.2012.10.001,2,2012-11-00,2012
1361,S0022285212001907.xml,False,281,c jetJournal of Molecular Spectroscopy 281 (2012) 24-27. doi:10.1016j.jms.2012.10.002journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852281November 201224-27242710.1016j.jms.2012.10.002http,http://dx.doi.org/10.1016/j.jms.2012.10.002doi:10.1016/j.jms.2012.10.002JournalsS300.1YJMSP10268S0022-2852(12)00190-710.1016/j.jms.2012.10.002Elsevier,,10.1016/j.jms.2012.10.002,https://dx.doi.org/10.1016/j.jms.2012.10.002,5,2012-11-00,2012
1362,S0022285212001919.xml,False,281,thaneJournal of Molecular Spectroscopy 281 (2012) 28-39. doi:10.1016j.jms.2012.10.003journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852281November 201228-39283910.1016j.jms.2012.10.003http,http://dx.doi.org/10.1016/j.jms.2012.10.003doi:10.1016/j.jms.2012.10.003JournalsS300.1YJMSP10269S0022-2852(12)00191-910.1016/j.jms.2012.10.003Elsevier,,10.1016/j.jms.2012.10.003,https://dx.doi.org/10.1016/j.jms.2012.10.003,2,2012-11-00,2012
1363,S0022285212001920.xml,False,281,lysisJournal of Molecular Spectroscopy 281 (2012) 18-23. doi:10.1016j.jms.2012.10.004journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852281November 201218-23182310.1016j.jms.2012.10.004http,http://dx.doi.org/10.1016/j.jms.2012.10.004doi:10.1016/j.jms.2012.10.004JournalsS300.1YJMSP10270S0022-2852(12)00192-010.1016/j.jms.2012.10.004Elsevier,,10.1016/j.jms.2012.10.004,https://dx.doi.org/10.1016/j.jms.2012.10.004,2,2012-11-00,2012
1364,S0022285212001932.xml,False,281,aleneJournal of Molecular Spectroscopy 281 (2012) 40-46. doi:10.1016j.jms.2012.10.005journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852281November 201240-46404610.1016j.jms.2012.10.005http,http://dx.doi.org/10.1016/j.jms.2012.10.005doi:10.1016/j.jms.2012.10.005JournalsS300.1YJMSP10271S0022-2852(12)00193-210.1016/j.jms.2012.10.005Elsevier,,10.1016/j.jms.2012.10.005,https://dx.doi.org/10.1016/j.jms.2012.10.005,4,2012-11-00,2012
1365,S0022285212001993.xml,False,282,niqueJournal of Molecular Spectroscopy 282 (2012) 27-29. doi:10.1016j.jms.2012.10.006journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852282December 201227-29272910.1016j.jms.2012.10.006http,http://dx.doi.org/10.1016/j.jms.2012.10.006doi:10.1016/j.jms.2012.10.006JournalsS300.1YJMSP10272S0022-2852(12)00199-310.1016/j.jms.2012.10.006Elsevier,,10.1016/j.jms.2012.10.006,https://dx.doi.org/10.1016/j.jms.2012.10.006,3,2012-12-00,2012
1366,S0022285212002007.xml,False,282,chingJournal of Molecular Spectroscopy 282 (2012) 14-19. doi:10.1016j.jms.2012.10.007journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852282December 201214-19141910.1016j.jms.2012.10.007http,http://dx.doi.org/10.1016/j.jms.2012.10.007doi:10.1016/j.jms.2012.10.007JournalsS300.1YJMSP10273S0022-2852(12)00200-710.1016/j.jms.2012.10.007Elsevier,,10.1016/j.jms.2012.10.007,https://dx.doi.org/10.1016/j.jms.2012.10.007,0,2012-12-00,2012
1367,S0022285212002019.xml,False,282,ationJournal of Molecular Spectroscopy 282 (2012) 20-26. doi:10.1016j.jms.2012.10.008journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852282December 201220-26202610.1016j.jms.2012.10.008http,http://dx.doi.org/10.1016/j.jms.2012.10.008doi:10.1016/j.jms.2012.10.008JournalsS300.1YJMSP10274S0022-2852(12)00201-910.1016/j.jms.2012.10.008Elsevier,,10.1016/j.jms.2012.10.008,https://dx.doi.org/10.1016/j.jms.2012.10.008,6,2012-12-00,2012
1368,S0022285212002020.xml,False,282,re shiftJournal of Molecular Spectroscopy 282 (2012) 9-13. doi:10.1016j.jms.2012.10.009journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852282December 20129-1391310.1016j.jms.2012.10.009http,http://dx.doi.org/10.1016/j.jms.2012.10.009doi:10.1016/j.jms.2012.10.009JournalsS300.1YJMSP10275S0022-2852(12)00202-010.1016/j.jms.2012.10.009Elsevier,,10.1016/j.jms.2012.10.009,https://dx.doi.org/10.1016/j.jms.2012.10.009,3,2012-12-00,2012
1369,S0022285212002032.xml,False,282,terInfraredJournal of Molecular Spectroscopy 282 (2012) 1-8. doi:10.1016j.jms.2012.09.006journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852282December 20121-81810.1016j.jms.2012.09.006http,http://dx.doi.org/10.1016/j.jms.2012.09.006doi:10.1016/j.jms.2012.09.006JournalsS300.1YJMSP10276S0022-2852(12)00203-210.1016/j.jms.2012.09.006Elsevier,,10.1016/j.jms.2012.09.006,https://dx.doi.org/10.1016/j.jms.2012.09.006,3,2012-12-00,2012
1370,S0022285212002159.xml,False,282,lute line intensitiesIR spectraJournal of Molecular Spectroscopy 282 (2012) 30-33. doi:10.1016j.jms.2012.11.001journalJournal of Molecular SpectroscopyPublished by Elsevier Inc.Elsevier Inc.0022-2852282December 201230-33303310.1016j.jms.2012.11.001http,http://dx.doi.org/10.1016/j.jms.2012.11.001doi:10.1016/j.jms.2012.11.001JournalsS300.1YJMSP10277S0022-2852(12)00215-910.1016/j.jms.2012.11.001Fig.,,10.1016/j.jms.2012.11.001,https://dx.doi.org/10.1016/j.jms.2012.11.001,3,2012-12-00,2012
1371,S0022285212002160.xml,False,282,laserJournal of Molecular Spectroscopy 282 (2012) 34-38. doi:10.1016j.jms.2012.11.002journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852282December 201234-38343810.1016j.jms.2012.11.002http,http://dx.doi.org/10.1016/j.jms.2012.11.002doi:10.1016/j.jms.2012.11.002JournalsS300.1YJMSP10278S0022-2852(12)00216-010.1016/j.jms.2012.11.002Elsevier,,10.1016/j.jms.2012.11.002,https://dx.doi.org/10.1016/j.jms.2012.11.002,3,2012-12-00,2012
1372,S0022285212002172.xml,False,282,scopyJournal of Molecular Spectroscopy 282 (2012) 42-49. doi:10.1016j.jms.2012.11.003journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852282December 201242-49424910.1016j.jms.2012.11.003http,http://dx.doi.org/10.1016/j.jms.2012.11.003doi:10.1016/j.jms.2012.11.003JournalsS300.1YJMSP10279S0022-2852(12)00217-210.1016/j.jms.2012.11.003Elsevier,,10.1016/j.jms.2012.11.003,https://dx.doi.org/10.1016/j.jms.2012.11.003,2,2012-12-00,2012
1373,S0022285212002184.xml,False,282,itionJournal of Molecular Spectroscopy 282 (2012) 50-55. doi:10.1016j.jms.2012.11.004journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852282December 201250-55505510.1016j.jms.2012.11.004http,http://dx.doi.org/10.1016/j.jms.2012.11.004doi:10.1016/j.jms.2012.11.004JournalsS300.1YJMSP10280S0022-2852(12)00218-410.1016/j.jms.2012.11.004Elsevier,,10.1016/j.jms.2012.11.004,https://dx.doi.org/10.1016/j.jms.2012.11.004,1,2012-12-00,2012
1374,S0022285212002202.xml,False,282,lexesJournal of Molecular Spectroscopy 282 (2012) 39-41. doi:10.1016j.jms.2012.11.006journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852282December 201239-41394110.1016j.jms.2012.11.006http,http://dx.doi.org/10.1016/j.jms.2012.11.006doi:10.1016/j.jms.2012.11.006JournalsS300.1YJMSP10282S0022-2852(12)00220-210.1016/j.jms.2012.11.006Elsevier,,10.1016/j.jms.2012.11.006,https://dx.doi.org/10.1016/j.jms.2012.11.006,2,2012-12-00,2012
1375,S0022285212002196.xml,False,283,ecular Spectroscopy 283 (2013) 10-17. doi:10.1016j.jms.2012.11.005journalJournal of Molecular SpectroscopyCrown Copyright Ãƒâ€šÃ‚Â© 2012. Published by Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852283January 201310-17101710.1016j.jms.2012.11.005http,http://dx.doi.org/10.1016/j.jms.2012.11.005doi:10.1016/j.jms.2012.11.005JournalsS300.1YJMSP10281S0022-2852(12)00219-610.1016/j.jms.2012.11.005Fig.,,10.1016/j.jms.2012.11.005,https://dx.doi.org/10.1016/j.jms.2012.11.005,7,2013-01-00,2013
1376,S0022285212002214.xml,False,283,ecompositionJournal of Molecular Spectroscopy 283 (2013) 1-6. doi:10.1016j.jms.2012.11.007journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852283January 20131-61610.1016j.jms.2012.11.007http,http://dx.doi.org/10.1016/j.jms.2012.11.007doi:10.1016/j.jms.2012.11.007JournalsS300.1YJMSP10283S0022-2852(12)00221-410.1016/j.jms.2012.11.007Elsevier,,10.1016/j.jms.2012.11.007,https://dx.doi.org/10.1016/j.jms.2012.11.007,2,2013-01-00,2013
1377,S0022285212002226.xml,False,283,10FTIRJournal of Molecular Spectroscopy 283 (2013) 29-31. doi:10.1016j.jms.2012.11.008journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852283January 201329-31293110.1016j.jms.2012.11.008http,http://dx.doi.org/10.1016/j.jms.2012.11.008doi:10.1016/j.jms.2012.11.008JournalsS300.1YJMSP10284S0022-2852(12)00222-610.1016/j.jms.2012.11.008Elsevier,,10.1016/j.jms.2012.11.008,https://dx.doi.org/10.1016/j.jms.2012.11.008,2,2013-01-00,2013
1378,S0022285212002238.xml,False,283, BrownJournal of Molecular Spectroscopy 283 (2013) 44-44. doi:10.1016j.jms.2012.12.001journalJournal of Molecular SpectroscopyCopyright Ãƒâ€šÃ‚Â© 2012 Elsevier Inc. All rights reserved.Elsevier Inc.0022-2852283January 201344-44444410.1016j.jms.2012.12.001http,http://dx.doi.org/10.1016/j.jms.2012.12.001doi:10.1016/j.jms.2012.12.001JournalsS300.1YJMSP10285S0022-2852(12)00223-810.1016/j.jms.2012.12.001S0022-2852(12)00087-210.1016/j.jms.2012.05.005Elsevier,,10.1016/j.jms.2012.12.001,https://dx.doi.org/10.1016/j.jms.2012.12.001,1,2013-01-00,2013
